,customer_id,payment_type_id,internet_service_type_id,contract_type_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,paperless_billing,monthly_charges,total_charges,churn,contract_type,internet_service_type,payment_type,contract_type_id,paperless_billing,gender,senior_citizen,partner,dependents,payment_type_id,monthly_charges,total_charges,signup_date,phone_service,multiple_lines,internet_service_type_id,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies
3781,1360-JYXKQ,1,2,2,Female,1,Yes,No,54,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,99.1,5437.1,No,One year,Fiber optic,Electronic check,2,Yes,Female,1,Yes,No,1,99.1,5437.1,2017-07-21 18:07:34,Yes,No,2,No,No,Yes,Yes,Yes,Yes
3782,1409-PHXTF,1,2,3,Male,1,Yes,No,54,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,110.45,6077.75,No,Two year,Fiber optic,Electronic check,3,Yes,Male,1,Yes,No,1,110.45,6077.75,2017-07-21 18:07:34,Yes,Yes,2,No,Yes,Yes,Yes,Yes,Yes
3783,1730-VFMWO,3,1,1,Female,0,Yes,No,34,Yes,No,No,No,No,Yes,No,No,No,50.2,1815.3,No,Month-to-month,DSL,Bank transfer (automatic),1,No,Female,0,Yes,No,3,50.2,1815.3,2019-03-21 18:07:34,Yes,No,1,No,No,No,Yes,No,No
3784,1813-JYWTO,3,2,3,Female,0,Yes,No,72,Yes,Yes,Yes,No,No,No,No,No,No,80.45,5737.6,No,Two year,Fiber optic,Bank transfer (automatic),3,No,Female,0,Yes,No,3,80.45,5737.6,2016-01-21 18:07:34,Yes,Yes,2,Yes,No,No,No,No,No
3785,1866-NXPSP,2,1,2,Female,0,No,No,36,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,75.55,2680.15,No,One year,DSL,Mailed check,2,Yes,Female,0,No,No,2,75.55,2680.15,2019-01-21 18:07:34,Yes,No,1,Yes,Yes,Yes,Yes,No,Yes
3786,2192-CKRLV,1,1,3,Female,0,Yes,No,72,No,No phone service,Yes,Yes,Yes,No,No,Yes,Yes,49.2,3580.95,No,Two year,DSL,Electronic check,3,Yes,Female,0,Yes,No,1,49.2,3580.95,2016-01-21 18:07:34,No,No phone service,1,Yes,Yes,Yes,No,No,Yes
3787,2794-XIMMO,1,1,2,Male,0,Yes,No,53,No,No phone service,No,Yes,Yes,Yes,Yes,Yes,Yes,60.45,3184.25,Yes,One year,DSL,Electronic check,2,Yes,Male,0,Yes,No,1,60.45,3184.25,2017-08-21 18:07:34,No,No phone service,1,No,Yes,Yes,Yes,Yes,Yes
3788,3164-YAXFY,1,1,1,Male,0,No,No,57,No,No phone service,Yes,No,Yes,No,Yes,Yes,Yes,53.75,3196,No,Month-to-month,DSL,Electronic check,1,Yes,Male,0,No,No,1,53.75,3196,2017-04-21 18:07:34,No,No phone service,1,Yes,No,Yes,No,Yes,Yes
3789,3570-YUEKJ,1,1,1,Female,0,No,No,42,Yes,No,No,Yes,No,No,No,No,Yes,49.55,2077.95,No,Month-to-month,DSL,Electronic check,1,Yes,Female,0,No,No,1,49.55,2077.95,2018-07-21 18:07:34,Yes,No,1,No,Yes,No,No,No,No
3790,3597-MVHJT,3,2,1,Female,0,No,No,27,Yes,Yes,No,No,No,No,Yes,Yes,Yes,95.6,2595.25,No,Month-to-month,Fiber optic,Bank transfer (automatic),1,Yes,Female,0,No,No,3,95.6,2595.25,2019-10-21 18:07:34,Yes,Yes,2,No,No,No,No,Yes,Yes
3791,3803-KMQFW,2,3,1,Female,0,Yes,Yes,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.55,20.55,Yes,Month-to-month,None,Mailed check,1,No,Female,0,Yes,Yes,2,20.55,20.55,2021-12-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3792,4029-HPFVY,2,2,1,Male,0,No,No,3,Yes,No,No,No,No,No,No,No,Yes,70.3,220.4,No,Month-to-month,Fiber optic,Mailed check,1,Yes,Male,0,No,No,2,70.3,220.4,2021-10-21 18:07:34,Yes,No,2,No,No,No,No,No,No
3793,4070-OKWVH,3,2,1,Female,0,Yes,No,52,Yes,Yes,No,Yes,Yes,No,Yes,No,No,94.6,5025.8,No,Month-to-month,Fiber optic,Bank transfer (automatic),1,No,Female,0,Yes,No,3,94.6,5025.8,2017-09-21 18:07:34,Yes,Yes,2,No,Yes,Yes,No,Yes,No
3794,4277-UDIEF,3,1,1,Male,0,Yes,Yes,24,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,81.0,1923.85,No,Month-to-month,DSL,Bank transfer (automatic),1,No,Male,0,Yes,Yes,3,81.0,1923.85,2020-01-21 18:07:34,Yes,Yes,1,Yes,No,No,Yes,Yes,Yes
3795,4554-YGZIH,4,2,1,Male,1,Yes,No,49,Yes,Yes,No,Yes,No,No,No,Yes,No,90.05,4547.25,Yes,Month-to-month,Fiber optic,Credit card (automatic),1,No,Male,1,Yes,No,4,90.05,4547.25,2017-12-21 18:07:34,Yes,Yes,2,No,Yes,No,No,No,Yes
3796,4572-DVCGN,3,2,1,Female,0,No,No,10,Yes,No,No,No,No,No,No,Yes,Yes,80.25,846,Yes,Month-to-month,Fiber optic,Bank transfer (automatic),1,Yes,Female,0,No,No,3,80.25,846,2021-03-21 18:07:34,Yes,No,2,No,No,No,No,No,Yes
3797,4849-PYRLQ,3,1,3,Female,1,No,No,56,Yes,Yes,Yes,No,Yes,Yes,No,Yes,No,73.25,4054.2,No,Two year,DSL,Bank transfer (automatic),3,No,Female,1,No,No,3,73.25,4054.2,2017-05-21 18:07:34,Yes,Yes,1,Yes,No,Yes,Yes,No,Yes
3798,4940-KHCWD,3,1,3,Female,0,Yes,No,60,No,No phone service,Yes,Yes,No,Yes,No,No,No,37.7,2288.7,No,Two year,DSL,Bank transfer (automatic),3,No,Female,0,Yes,No,3,37.7,2288.7,2017-01-21 18:07:34,No,No phone service,1,Yes,Yes,No,Yes,No,No
3799,5055-BRMNE,4,2,3,Female,0,Yes,Yes,67,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,106.7,7009.5,No,Two year,Fiber optic,Credit card (automatic),3,No,Female,0,Yes,Yes,4,106.7,7009.5,2016-06-21 18:07:34,Yes,Yes,2,Yes,No,No,Yes,Yes,Yes
3800,5365-LLFYV,2,1,1,Female,0,No,No,2,Yes,No,No,No,No,No,No,No,Yes,45.85,105.6,No,Month-to-month,DSL,Mailed check,1,Yes,Female,0,No,No,2,45.85,105.6,2021-11-21 18:07:34,Yes,No,1,No,No,No,No,No,No
3801,5515-AKOAJ,1,2,1,Female,0,No,No,54,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,100.1,5440.9,Yes,Month-to-month,Fiber optic,Electronic check,1,Yes,Female,0,No,No,1,100.1,5440.9,2017-07-21 18:07:34,Yes,Yes,2,No,No,No,Yes,Yes,Yes
3802,5549-ZGHFB,2,3,3,Male,0,Yes,Yes,50,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,24.95,1261.45,No,Two year,None,Mailed check,3,No,Male,0,Yes,Yes,2,24.95,1261.45,2017-11-21 18:07:34,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3803,5649-ANRML,4,2,1,Male,1,No,No,2,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,95.1,180.25,Yes,Month-to-month,Fiber optic,Credit card (automatic),1,Yes,Male,1,No,No,4,95.1,180.25,2021-11-21 18:07:34,Yes,No,2,No,Yes,Yes,Yes,No,Yes
3804,5692-ICXLW,1,2,1,Male,1,No,No,31,Yes,Yes,No,Yes,No,No,Yes,No,Yes,90.7,2845.15,No,Month-to-month,Fiber optic,Electronic check,1,Yes,Male,1,No,No,1,90.7,2845.15,2019-06-21 18:07:34,Yes,Yes,2,No,Yes,No,No,Yes,No
3805,5982-PSMKW,4,1,3,Female,0,Yes,Yes,23,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,91.1,2198.3,No,Two year,DSL,Credit card (automatic),3,Yes,Female,0,Yes,Yes,4,91.1,2198.3,2020-02-21 18:07:34,Yes,Yes,1,Yes,Yes,Yes,Yes,Yes,Yes
3806,6022-UGGSO,1,2,1,Female,1,No,No,32,Yes,No,No,Yes,No,No,No,No,Yes,74.4,2276.95,Yes,Month-to-month,Fiber optic,Electronic check,1,Yes,Female,1,No,No,1,74.4,2276.95,2019-05-21 18:07:34,Yes,No,2,No,Yes,No,No,No,No
3807,6332-FBZRI,4,1,2,Male,0,Yes,Yes,67,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,69.35,4653.25,No,One year,DSL,Credit card (automatic),2,Yes,Male,0,Yes,Yes,4,69.35,4653.25,2016-06-21 18:07:34,Yes,Yes,1,Yes,Yes,Yes,Yes,No,No
3808,6538-POCHL,4,2,1,Male,0,No,No,33,Yes,No,No,Yes,Yes,No,No,No,Yes,79.0,2576.8,No,Month-to-month,Fiber optic,Credit card (automatic),1,Yes,Male,0,No,No,4,79.0,2576.8,2019-04-21 18:07:34,Yes,No,2,No,Yes,Yes,No,No,No
3809,6686-YPGHK,2,2,1,Male,1,No,No,47,Yes,No,Yes,No,No,No,No,Yes,No,85.5,4042.3,Yes,Month-to-month,Fiber optic,Mailed check,1,No,Male,1,No,No,2,85.5,4042.3,2018-02-21 18:07:34,Yes,No,2,Yes,No,No,No,No,Yes
3810,6728-CZFEI,2,1,2,Female,0,No,No,15,Yes,No,No,No,No,No,Yes,No,No,56.15,931.9,No,One year,DSL,Mailed check,2,No,Female,0,No,No,2,56.15,931.9,2020-10-21 18:07:34,Yes,No,1,No,No,No,No,Yes,No
3811,6734-FQAJX,1,2,3,Male,1,No,No,67,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,105.05,7171.7,No,Two year,Fiber optic,Electronic check,3,Yes,Male,1,No,No,1,105.05,7171.7,2016-06-21 18:07:34,Yes,No,2,Yes,Yes,No,Yes,Yes,Yes
3812,6734-JDTTV,4,3,3,Male,0,Yes,Yes,65,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,19.85,1267.05,No,Two year,None,Credit card (automatic),3,Yes,Male,0,Yes,Yes,4,19.85,1267.05,2016-08-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3813,6849-OYAMU,3,2,2,Male,0,Yes,Yes,19,Yes,No,No,Yes,No,Yes,Yes,Yes,No,100.0,1888.65,Yes,One year,Fiber optic,Bank transfer (automatic),2,No,Male,0,Yes,Yes,3,100.0,1888.65,2020-06-21 18:07:34,Yes,No,2,No,Yes,No,Yes,Yes,Yes
3814,6954-OOYZZ,3,1,1,Male,0,Yes,No,18,Yes,No,No,No,No,No,No,No,Yes,44.35,768.05,No,Month-to-month,DSL,Bank transfer (automatic),1,Yes,Male,0,Yes,No,3,44.35,768.05,2020-07-21 18:07:34,Yes,No,1,No,No,No,No,No,No
3815,6992-TKNYO,4,1,2,Male,0,Yes,No,38,Yes,Yes,No,No,Yes,Yes,No,Yes,No,69.0,2669.45,No,One year,DSL,Credit card (automatic),2,No,Male,0,Yes,No,4,69.0,2669.45,2018-11-21 18:07:34,Yes,Yes,1,No,No,Yes,Yes,No,Yes
3816,7094-MSZAO,4,3,1,Male,0,Yes,Yes,10,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.05,218.5,No,Month-to-month,None,Credit card (automatic),1,Yes,Male,0,Yes,Yes,4,20.05,218.5,2021-03-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3817,7225-IILWY,2,3,3,Male,0,Yes,Yes,68,Yes,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,25.75,1686.15,No,Two year,None,Mailed check,3,No,Male,0,Yes,Yes,2,25.75,1686.15,2016-05-21 18:07:34,Yes,Yes,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3818,7463-IFMQU,3,3,3,Female,0,Yes,No,72,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.05,1423.65,No,Two year,None,Bank transfer (automatic),3,No,Female,0,Yes,No,3,20.05,1423.65,2016-01-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3819,7595-EHCDL,4,1,1,Male,0,Yes,Yes,32,No,No phone service,No,No,Yes,No,Yes,Yes,No,50.6,1653.45,No,Month-to-month,DSL,Credit card (automatic),1,No,Male,0,Yes,Yes,4,50.6,1653.45,2019-05-21 18:07:34,No,No phone service,1,No,No,Yes,No,Yes,Yes
3820,7641-EUYET,1,2,1,Male,1,Yes,Yes,46,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,100.7,4541.2,Yes,Month-to-month,Fiber optic,Electronic check,1,Yes,Male,1,Yes,Yes,1,100.7,4541.2,2018-03-21 18:07:34,Yes,Yes,2,Yes,Yes,Yes,No,Yes,No
3821,7777-UNYHB,4,3,1,Female,0,Yes,Yes,12,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.1,232.4,No,Month-to-month,None,Credit card (automatic),1,Yes,Female,0,Yes,Yes,4,20.1,232.4,2021-01-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3822,7856-GANIL,3,2,2,Male,1,Yes,No,45,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,98.7,4525.8,No,One year,Fiber optic,Bank transfer (automatic),2,Yes,Male,1,Yes,No,3,98.7,4525.8,2018-04-21 18:07:34,Yes,Yes,2,No,Yes,Yes,Yes,Yes,No
3823,8993-PHFWD,1,1,1,Female,0,No,No,3,No,No phone service,No,No,No,No,No,No,No,25.25,58.9,Yes,Month-to-month,DSL,Electronic check,1,No,Female,0,No,No,1,25.25,58.9,2021-10-21 18:07:34,No,No phone service,1,No,No,No,No,No,No
3824,9318-NKNFC,2,3,1,Male,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,18.85,18.85,Yes,Month-to-month,None,Mailed check,1,Yes,Male,0,No,No,2,18.85,18.85,2021-12-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3825,9667-EQRXU,1,1,1,Female,1,No,No,30,No,No phone service,No,No,Yes,No,Yes,No,Yes,40.3,1172.95,Yes,Month-to-month,DSL,Electronic check,1,Yes,Female,1,No,No,1,40.3,1172.95,2019-07-21 18:07:34,No,No phone service,1,No,No,Yes,No,Yes,No
3826,9755-JHNMN,3,1,3,Female,0,No,No,49,Yes,No,Yes,Yes,Yes,Yes,No,No,No,67.4,3306.85,No,Two year,DSL,Bank transfer (automatic),3,No,Female,0,No,No,3,67.4,3306.85,2017-12-21 18:07:34,Yes,No,1,Yes,Yes,Yes,Yes,No,No
3827,9780-FKVVF,3,1,1,Male,0,No,No,6,Yes,No,Yes,No,No,No,No,Yes,Yes,59.15,336.7,No,Month-to-month,DSL,Bank transfer (automatic),1,Yes,Male,0,No,No,3,59.15,336.7,2021-07-21 18:07:34,Yes,No,1,Yes,No,No,No,No,Yes
3828,1024-GUALD,1,1,1,Female,0,Yes,No,1,No,No phone service,No,No,No,No,No,No,Yes,24.8,24.8,Yes,Month-to-month,DSL,Electronic check,1,Yes,Female,0,Yes,No,1,24.8,24.8,2021-12-21 18:07:34,No,No phone service,1,No,No,No,No,No,No
3829,1226-IENZN,1,2,1,Male,1,No,No,16,Yes,No,No,No,No,No,No,Yes,Yes,78.75,1218.25,No,Month-to-month,Fiber optic,Electronic check,1,Yes,Male,1,No,No,1,78.75,1218.25,2020-09-21 18:07:34,Yes,No,2,No,No,No,No,No,Yes
3830,1431-AIDJQ,4,1,3,Male,0,Yes,Yes,33,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,82.1,2603.1,No,Two year,DSL,Credit card (automatic),3,No,Male,0,Yes,Yes,4,82.1,2603.1,2019-04-21 18:07:34,Yes,No,1,No,Yes,Yes,Yes,Yes,Yes
3831,1436-ZMJAN,4,1,1,Female,0,Yes,No,10,Yes,No,No,No,Yes,No,Yes,Yes,Yes,67.8,653.15,No,Month-to-month,DSL,Credit card (automatic),1,Yes,Female,0,Yes,No,4,67.8,653.15,2021-03-21 18:07:34,Yes,No,1,No,No,Yes,No,Yes,Yes
3832,1481-ZUWZA,4,2,1,Male,0,No,No,28,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,94.5,2659.4,Yes,Month-to-month,Fiber optic,Credit card (automatic),1,Yes,Male,0,No,No,4,94.5,2659.4,2019-09-21 18:07:34,Yes,Yes,2,Yes,Yes,No,No,No,Yes
3833,1485-YDHMM,3,2,1,Male,0,Yes,Yes,52,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,93.25,4631.7,No,Month-to-month,Fiber optic,Bank transfer (automatic),1,Yes,Male,0,Yes,Yes,3,93.25,4631.7,2017-09-21 18:07:34,Yes,Yes,2,No,Yes,No,Yes,No,Yes
3834,1555-DJEQW,3,2,3,Female,0,Yes,Yes,70,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,114.2,7723.9,Yes,Two year,Fiber optic,Bank transfer (automatic),3,Yes,Female,0,Yes,Yes,3,114.2,7723.9,2016-03-21 18:07:34,Yes,Yes,2,Yes,Yes,Yes,Yes,Yes,Yes
3835,2212-LYASK,4,1,2,Male,0,Yes,Yes,27,No,No phone service,No,Yes,Yes,No,No,Yes,Yes,45.85,1246.4,No,One year,DSL,Credit card (automatic),2,Yes,Male,0,Yes,Yes,4,45.85,1246.4,2019-10-21 18:07:34,No,No phone service,1,No,Yes,Yes,No,No,Yes
3836,2569-WGERO,3,3,3,Female,0,No,No,72,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,21.15,1419.4,No,Two year,None,Bank transfer (automatic),3,Yes,Female,0,No,No,3,21.15,1419.4,2016-01-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3837,2632-IVXVF,4,2,3,Female,0,Yes,Yes,68,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,111.75,7511.3,No,Two year,Fiber optic,Credit card (automatic),3,No,Female,0,Yes,Yes,4,111.75,7511.3,2016-05-21 18:07:34,Yes,Yes,2,Yes,No,Yes,Yes,Yes,Yes
3838,2753-JMMCV,4,1,3,Male,0,No,No,65,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,74.2,4805.65,No,Two year,DSL,Credit card (automatic),3,Yes,Male,0,No,No,4,74.2,4805.65,2016-08-21 18:07:34,Yes,Yes,1,No,Yes,Yes,Yes,No,Yes
3839,2907-ILJBN,2,3,2,Female,0,Yes,Yes,11,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.6,233.9,No,One year,None,Mailed check,2,No,Female,0,Yes,Yes,2,20.6,233.9,2021-02-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3840,2928-HLDBA,2,3,1,Female,0,No,No,6,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.7,112.75,No,Month-to-month,None,Mailed check,1,No,Female,0,No,No,2,20.7,112.75,2021-07-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3841,2985-JUUBZ,1,1,1,Male,0,Yes,Yes,40,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,74.55,3015.75,No,Month-to-month,DSL,Electronic check,1,Yes,Male,0,Yes,Yes,1,74.55,3015.75,2018-09-21 18:07:34,Yes,Yes,1,No,No,Yes,No,Yes,Yes
3842,3009-JWMPU,1,2,2,Male,0,No,No,62,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,96.75,6125.4,Yes,One year,Fiber optic,Electronic check,2,Yes,Male,0,No,No,1,96.75,6125.4,2016-11-21 18:07:34,Yes,Yes,2,No,No,Yes,No,Yes,Yes
3843,3016-KSVCP,2,1,1,Male,0,Yes,No,29,No,No phone service,No,No,No,No,Yes,No,No,33.75,1009.25,No,Month-to-month,DSL,Mailed check,1,No,Male,0,Yes,No,2,33.75,1009.25,2019-08-21 18:07:34,No,No phone service,1,No,No,No,No,Yes,No
3844,3211-ILJTT,3,2,1,Male,0,Yes,No,17,Yes,No,No,No,No,No,No,No,Yes,70.4,1214.05,Yes,Month-to-month,Fiber optic,Bank transfer (automatic),1,Yes,Male,0,Yes,No,3,70.4,1214.05,2020-08-21 18:07:34,Yes,No,2,No,No,No,No,No,No
3845,3439-GVUSX,2,1,1,Male,0,No,No,1,No,No phone service,No,No,No,No,No,No,No,24.4,24.4,No,Month-to-month,DSL,Mailed check,1,No,Male,0,No,No,2,24.4,24.4,2021-12-21 18:07:34,No,No phone service,1,No,No,No,No,No,No
3846,3511-BFTJW,4,1,3,Male,0,Yes,Yes,72,No,No phone service,Yes,Yes,Yes,No,No,No,No,38.5,2763,No,Two year,DSL,Credit card (automatic),3,No,Male,0,Yes,Yes,4,38.5,2763,2016-01-21 18:07:34,No,No phone service,1,Yes,Yes,Yes,No,No,No
3847,3563-SVYLG,4,1,3,Male,0,Yes,Yes,68,Yes,No,Yes,Yes,Yes,Yes,No,No,No,62.65,4375.8,No,Two year,DSL,Credit card (automatic),3,No,Male,0,Yes,Yes,4,62.65,4375.8,2016-05-21 18:07:34,Yes,No,1,Yes,Yes,Yes,Yes,No,No
3848,3800-LYTRK,2,1,2,Female,0,No,No,14,Yes,No,Yes,No,No,Yes,No,No,No,55.7,795.15,No,One year,DSL,Mailed check,2,No,Female,0,No,No,2,55.7,795.15,2020-11-21 18:07:34,Yes,No,1,Yes,No,No,Yes,No,No
3849,4135-FRWKJ,1,1,2,Female,1,Yes,Yes,55,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,76.25,4154.55,No,One year,DSL,Electronic check,2,No,Female,1,Yes,Yes,1,76.25,4154.55,2017-06-21 18:07:34,Yes,Yes,1,Yes,No,Yes,Yes,Yes,No
3850,4211-MMAZN,2,3,1,Male,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.25,20.25,Yes,Month-to-month,None,Mailed check,1,No,Male,0,No,No,2,20.25,20.25,2021-12-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3851,4311-QTTAI,4,3,2,Female,0,No,No,16,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.35,295.55,No,One year,None,Credit card (automatic),2,No,Female,0,No,No,4,19.35,295.55,2020-09-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3852,4385-GZQXV,1,2,1,Female,1,No,No,16,Yes,No,No,No,No,Yes,Yes,Yes,Yes,94.45,1511.2,Yes,Month-to-month,Fiber optic,Electronic check,1,Yes,Female,1,No,No,1,94.45,1511.2,2020-09-21 18:07:34,Yes,No,2,No,No,No,Yes,Yes,Yes
3853,4578-PHJYZ,1,1,2,Male,0,Yes,Yes,52,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,68.75,3482.85,No,One year,DSL,Electronic check,2,Yes,Male,0,Yes,Yes,1,68.75,3482.85,2017-09-21 18:07:34,Yes,No,1,No,Yes,Yes,Yes,Yes,No
3854,4580-TMHJU,1,1,1,Female,0,Yes,Yes,43,Yes,No,No,No,No,No,Yes,No,No,56.15,2499.3,Yes,Month-to-month,DSL,Electronic check,1,No,Female,0,Yes,Yes,1,56.15,2499.3,2018-06-21 18:07:34,Yes,No,1,No,No,No,No,Yes,No
3855,4672-FOTSD,1,1,1,Male,0,No,No,12,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,67.25,832.3,No,Month-to-month,DSL,Electronic check,1,Yes,Male,0,No,No,1,67.25,832.3,2021-01-21 18:07:34,Yes,Yes,1,Yes,Yes,No,Yes,No,No
3856,4732-RRJZC,2,3,1,Male,0,Yes,Yes,7,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,20.25,144.35,No,Month-to-month,None,Mailed check,1,No,Male,0,Yes,Yes,2,20.25,144.35,2021-06-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3857,4962-CHQPW,2,3,2,Male,0,No,Yes,29,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,No,19.85,535.05,No,One year,None,Mailed check,2,No,Male,0,No,Yes,2,19.85,535.05,2019-08-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
3858,4981-FLTMF,3,1,1,Female,0,Yes,Yes,57,Yes,Yes,Yes,Yes,No,Yes,No,No,No,65.2,3687.85,No,Month-to-month,DSL,Bank transfer (automatic),1,No,Female,0,Yes,Yes,3,65.2,3687.85,2017-04-21 18:07:34,Yes,Yes,1,Yes,Yes,No,Yes,No,No
3859,5010-IPEAQ,4,1,3,Female,0,Yes,Yes,67,No,No phone service,Yes,Yes,Yes,Yes,Yes,No,No,54.2,3623.95,No,Two year,DSL,Credit card (automatic),3,No,Female,0,Yes,Yes,4,54.2,3623.95,2016-06-21 18:07:34,No,No phone service,1,Yes,Yes,Yes,Yes,Yes,No
3860,5027-XWQHA,1,1,1,Male,0,No,No,6,Yes,No,No,No,No,No,No,No,No,44.75,270.95,Yes,Month-to-month,DSL,Electronic check,1,No,Male,0,No,No,1,44.75,270.95,2021-07-21 18:07:34,Yes,No,1,No,No,No,No,No,No
3861,5207-PLSTK,2,1,1,Male,0,Yes,Yes,1,Yes,No,Yes,No,No,No,No,No,Yes,48.75,48.75,No,Month-to-month,DSL,Mailed check,1,Yes,Male,0,Yes,Yes,2,48.75,48.75,2021-12-21 18:07:34,Yes,No,1,Yes,No,No,No,No,No
3862,5480-TBGPH,4,2,1,Female,0,Yes,No,24,Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,99.3,2431.35,Yes,Month-to-month,Fiber optic,Credit card (automatic),1,Yes,Female,0,Yes,No,4,99.3,2431.35,2020-01-21 18:07:34,Yes,No,2,No,Yes,Yes,No,Yes,Yes
3863,5663-QBGIS,3,2,3,Male,1,Yes,No,72,Yes,Yes,No,Yes,No,No,Yes,Yes,No,98.35,6929.4,No,Two year,Fiber optic,Bank transfer (automatic),3,No,Male,1,Yes,No,3,98.35,6929.4,2016-01-21 18:07:34,Yes,Yes,2,No,Yes,No,No,Yes,Yes
3864,5995-OIGLP,2,1,1,Male,0,No,No,12,Yes,No,Yes,No,No,Yes,No,No,No,56.65,654.85,Yes,Month-to-month,DSL,Mailed check,1,No,Male,0,No,No,2,56.65,654.85,2021-01-21 18:07:34,Yes,No,1,Yes,No,No,Yes,No,No
3865,6077-BDPXA,1,2,1,Female,0,No,No,3,Yes,No,No,No,No,No,No,No,Yes,70.15,194.2,No,Month-to-month,Fiber optic,Electronic check,1,Yes,Female,0,No,No,1,70.15,194.2,2021-10-21 18:07:34,Yes,No,2,No,No,No,No,No,No
3866,6100-FJZDG,3,3,2,Male,0,Yes,Yes,26,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Yes,20.05,505.9,No,One year,None,Bank transfer (automatic),2,Yes,Male,0,Yes,Yes,3,20.05,505.9,2019-11-21 18:07:34,Yes,No,3,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service
